id,title,description,availability,condition,price,link,image_link,brand,additional_image_link,age_group,color,gender,item_group_id,google_product_category,material,inventory,pattern,product_type,sale_price,sale_price_effective_date,shipping,shipping_weight,size,custom_label_0,custom_label_1,custom_label_2,custom_label_3,custom_label_4
9840,boligrafo plastico natalie a2231 rojo,bolígrafo de plástico  cuerpo blanco con botón y clip en color traslúcido  refinada punta con terminación cónica. mecanismo de click.,in stock,new,3.90 MXN,https://printec.mx/product/boligrafo-natalie/,https://www.doblevela.com/images/large/A2231_lrg.jpg,A2231 A2231.04,https://www.doblevela.com/images/large/A2231_lrg.jpg,,"rojo,rosa,verde claro,gris",unisex,,Furniture > Office Furniture Accessories > Desk Parts & Accessories,Plástico,198,NATALIE,BOLÍGRAFOS PLÁSTICOS,3.90 MXN,2019-10-12T0:00-23:59/2019-12-31T0:00-23:59,,,,Medida: 14 x 1.1 cm,"Unidad x Empaque: 1,000.00",Características caja master medida: 52.5 x 33 x 15.5 cm,Características caja master peso: 8.5,
9846,estuche clips iris a2232 blanco,clips varios colores para papel presentados en un pequeño estuche redondo de plástico transparente.,in stock,new,27.72 MXN,https://printec.mx/product/estuche-con-clips-iris/,https://www.doblevela.com/images/large/A2232_lrg.jpg,A2232 A2232.01,https://www.doblevela.com/images/large/A2232_lrg.jpg,,blanco,unisex,,Furniture > Office Furniture Accessories > Desk Parts & Accessories,MT/Estuche Plástico PP  MT/Otros Plástico/Metal,0,IRIS,ACCESORIOS DE ESCRITORIO,27.72 MXN,2019-10-12T0:00-23:59/2019-12-31T0:00-23:59,,,,Medida: 8 x 5.5 x 7.5 cm,Unidad x Empaque: 96,Características caja master medida: 50 x 33 x 28 cm,Características caja master peso: 9.5,
9853,vaso 350 ml. con tapa de plastico late a2234 negro,vaso de pared sencilla con tapa de rosca de plástico rígido. ideal para máquina de café de cápsulas. no usar en microondas ni lavavajillas. cap. 300 ml.,in stock,new,26.20 MXN,https://printec.mx/product/vaso-late/,https://www.doblevela.com/images/large/A2234_lrg.jpg,A2234 A2234.02,https://www.doblevela.com/images/large/A2234_lrg.jpg,,"negro,rojo,verde claro,azul",unisex,,Furniture > Office Furniture Accessories > Desk Parts & Accessories,Plástico PP,7060,LATE,VASOS,26.20 MXN,2019-10-12T0:00-23:59/2019-12-31T0:00-23:59,,,,Medida: ø 9 x 11.5 cm,Unidad x Empaque: 200,Características caja master medida: 51 x 50 x 43 cm,Características caja master peso: 12,
9858,kit de herramientas mikel a2235 negro,kit de herramientas de 19 piezas ideal para uso doméstico. incluye: desarmador  extensión  10 puntas de desarmador; 4 dados  desarmador hexagonal  mini flexómetro de 1 m. y linterna que utiliza baterías  (2 pilas aaa) no incluidas. presentación: caja en color blanco.,in stock,new,201.60 MXN,https://printec.mx/product/kit-de-herramientas-mikel/,https://www.doblevela.com/images/large/A2235_lrg.jpg,A2235 A2235.02,https://www.doblevela.com/images/large/A2235_lrg.jpg,,negro,unisex,,Furniture > Office Furniture Accessories > Desk Parts & Accessories,Metal/Plástico,761,MIKEL,HERRAMIENTAS,201.60 MXN,2019-10-12T0:00-23:59/2019-12-31T0:00-23:59,,,,Medida: 22 x 15.8 x 2.7 cm,Unidad x Empaque: 30,Características caja master medida: 52 x 24 x 38.5 cm,Características caja master peso: 17,
11934,juego 6 lapices cera imagina a2236 blanco,juego de 6 lápices de cera de colores en caja de cartón. no tóxicos.,in stock,new,6.30 MXN,https://printec.mx/product/crayones-imagina/,https://www.doblevela.com/images/large/A2236_lrg.jpg,A2236 A2236.28,https://www.doblevela.com/images/large/A2236_lrg.jpg,,blanco,unisex,,Furniture > Office Furniture Accessories > Desk Parts & Accessories,,44,IMAGINA,,6.30 MXN,2019-10-12T0:00-23:59/2019-12-31T0:00-23:59,,,,Medida: 44.5 x 23.5 x 32 cm,Unidad x Empaque: 480,Características caja master medida: 44.5 x 23.5 x 32 cm,Características caja master peso: 16.8 kg,
9862,libreta raya stena a2238 negro,libreta de pasta dura plastificada tamaño a5  80 hojas (160 páginas). incluye separador de listón y banda elástica para sujetar la cubierta.,in stock,new,57.96 MXN,https://printec.mx/product/carpeta-stena/,https://www.doblevela.com/images/large/A2238_lrg.jpg,A2238 A2238.02,https://www.doblevela.com/images/large/A2238_lrg.jpg,,"negro,naranja,rojo,verde claro,azul,plata",unisex,,Furniture > Office Furniture Accessories > Desk Parts & Accessories,Cartón Plastificado,4088,STENA,LIBRETAS,57.96 MXN,2019-10-12T0:00-23:59/2019-12-31T0:00-23:59,,,,Medida: 14.3 x 21.5 cm / (tamaño A5 ),Unidad x Empaque: 50,Características caja master medida: 38 x 24 x 32 cm,Características caja master peso: 14,
9870,cortador de plastico para pizza y botellas rafaello a2239 blanco,cortador de plástico para pizza con destapador de metal para botellas.,in stock,new,19.28 MXN,https://printec.mx/product/cortador-rafaello/,https://www.doblevela.com/images/large/A2239_lrg.jpg,A2239 A2239.01,https://www.doblevela.com/images/large/A2239_lrg.jpg,,blanco,unisex,,Furniture > Office Furniture Accessories > Desk Parts & Accessories,Plástico/Acero Inoxidable,38,RAFAELLO,ACCESORIOS DE COCINA,19.28 MXN,2019-10-12T0:00-23:59/2019-12-31T0:00-23:59,,,,Medida: 13 x 6.2 x 0.9 cm,Unidad x Empaque: 200,Características caja master medida: 38.5 x 30 x 31 cm,Características caja master peso: 7.5,
11926,libreta kork a2241 beige,libreta tamaño a6 con 80 hojas rayadas (160 páginas). incluye separador de hojas y elástico.,in stock,new,45.24 MXN,https://printec.mx/product/carpeta-kork/,https://www.doblevela.com/images/large/A2241_lrg.jpg,A2241 A2241.20,https://www.doblevela.com/images/large/A2241_lrg.jpg,,beige,unisex,,Furniture > Office Furniture Accessories > Desk Parts & Accessories,,2,KORK,,45.24 MXN,2019-10-12T0:00-23:59/2019-12-31T0:00-23:59,,,,Medida: 33.5 x 28 x 19 cm,Unidad x Empaque: 50,Características caja master medida: 33.5 x 28 x 19 cm,Características caja master peso: 7.5 kg,
11928,pelota para playa playtime a2242 azul,pelota inflable para playa o alberca.,in stock,new,18.65 MXN,https://printec.mx/product/pelota-playtime/,https://www.doblevela.com/images/large/A2242_lrg.jpg,A2242 A2242.35,https://www.doblevela.com/images/large/A2242_lrg.jpg,,"azul,azul,negro,negro,rojo,rojo",unisex,,Furniture > Office Furniture Accessories > Desk Parts & Accessories,,19712,PLAYTIME,,18.65 MXN,2019-10-12T0:00-23:59/2019-12-31T0:00-23:59,,,,Medida: 40 x 30 x 30 cm,Unidad x Empaque: 300,Características caja master medida: 40 x 30 x 30 cm,Características caja master peso: 13 kg,
9876,toallitas 28 x 23 cm pill towel a2243 transparente,toallitas de limpieza comprimidas en presentación de pastillas que se expanden hasta 38 x 25 cm; solo hay que agregar un poco de agua para que haga efecto. ¡ideales para viaje!,in stock,new,20.91 MXN,https://printec.mx/product/toallitas-pill-towel/,https://www.doblevela.com/images/large/A2243_lrg.jpg,A2243 A2243.19,https://www.doblevela.com/images/large/A2243_lrg.jpg,,transparente,unisex,,Furniture > Office Furniture Accessories > Desk Parts & Accessories,Plástico/Non Woven,0,PILL TOWEL,CUIDADO PERSONAL,20.91 MXN,2019-10-12T0:00-23:59/2019-12-31T0:00-23:59,,,,Medida: MD/TOALLITA 38 x 2 cm,Unidad x Empaque: 200,Características caja master medida: 44 x 20 x 31 cm,Características caja master peso: 8,
9877,set de 4 tazas medidoras mesurita a2244 blanco,set de 4 tazas medidoras. incluye las medidas: 1 taza  1/2 taza  1/3 taza y 1/4 taza. con placa plástica para impresión.,in stock,new,35.91 MXN,https://printec.mx/product/set-mesurita/,https://www.doblevela.com/images/large/A2244_lrg.jpg,A2244 A2244.01,https://www.doblevela.com/images/large/A2244_lrg.jpg,,blanco,unisex,,Furniture > Office Furniture Accessories > Desk Parts & Accessories,Plástico PP,5342,MESURITA,ACCESORIOS DE COCINA,35.91 MXN,2019-10-12T0:00-23:59/2019-12-31T0:00-23:59,,,,Medida: 14.5 x 7.9 x 7.6 cm,Unidad x Empaque: 200,Características caja master medida: 62 x 57 x 45.5 cm,Características caja master peso: 16.5,
9879,boligrafo plastico molar a2245 blanco,bolígrafo delgado de plástico moldeado de manera flexible en forma de muela.,in stock,new,8.57 MXN,https://printec.mx/,https://www.doblevela.com/images/large/A2245_lrg.jpg,A2245 A2245.01,https://www.doblevela.com/images/large/A2245_lrg.jpg,,blanco,unisex,,Furniture > Office Furniture Accessories > Desk Parts & Accessories,Plástico,3696,MOLAR,BOLÍGRAFOS PLÁSTICOS,8.57 MXN,2019-10-12T0:00-23:59/2019-12-31T0:00-23:59,,,,Medida: 22 x 0.8 cm,"Unidad x Empaque: 1,000.00",Características caja master medida: 74 x 30 x 36 cm,Características caja master peso: 12,
9881,boligrafo plastico holder a2246 negro,bolígrafo de plástico con cuerpo color plata. su forma en “s” está diseñada para utilizarse como base para teléfono celular. punta touch para pantallas táctiles. mecanismo retráctil.,in stock,new,9.33 MXN,https://printec.mx/product/boligrafo-holder/,https://www.doblevela.com/images/large/A2246_lrg.jpg,A2246 A2246.02,https://www.doblevela.com/images/large/A2246_lrg.jpg,,"negro,naranja,rojo,verde claro,azul",unisex,,Furniture > Office Furniture Accessories > Desk Parts & Accessories,Plástico,29833,HOLDER,BOLÍGRAFOS PLÁSTICOS,9.33 MXN,2019-10-12T0:00-23:59/2019-12-31T0:00-23:59,,,,Medida: 17 x 2.7 cm,"Unidad x Empaque: 1,000.00",Características caja master medida: 53 x 36 x 20 cm,Características caja master peso: 14,
9888,boligrafo plastico tau a2247 negro,bolígrafo de plástico con apariencia metálica  parte inferior diseñada en color plata que lo hace lucir con gran estilo al contar con pequeñas hendiduras en forma oval para una mejor sujeción  touch en color negro. mecanismo retráctil.,in stock,new,6.42 MXN,https://printec.mx/product/boligrafo-tau/,https://www.doblevela.com/images/large/A2247_lrg.jpg,A2247 A2247.02,https://www.doblevela.com/images/large/A2247_lrg.jpg,,"negro,naranja,rojo,verde claro,azul",unisex,,Furniture > Office Furniture Accessories > Desk Parts & Accessories,Plástico,95,TAU,BOLÍGRAFOS PLÁSTICOS,6.42 MXN,2019-10-12T0:00-23:59/2019-12-31T0:00-23:59,,,,Medida: 14 x 1.2 cm,"Unidad x Empaque: 1,000.00",Características caja master medida: 43 x 31 x 18 cm,Características caja master peso: 8,
9895,boligrafo plastico adam a2248 negro,bolígrafo de plástico  apariencia metálica con función dual de puntero para dispositivos touch; pantalla plegable integrada para limpiar dispositivos móviles. tapa extraíble diseñada para usarse como base de teléfono celular. mecanismo retráctil.,in stock,new,11.97 MXN,https://printec.mx/product/boligrafo-adam/,https://www.doblevela.com/images/large/A2248_lrg.jpg,A2248 A2248.02,https://www.doblevela.com/images/large/A2248_lrg.jpg,,"negro,rojo,azul",unisex,,Furniture > Office Furniture Accessories > Desk Parts & Accessories,Plástico,16587,ADAM,BOLÍGRAFOS PLÁSTICOS,11.97 MXN,2019-10-12T0:00-23:59/2019-12-31T0:00-23:59,,,,Medida: 14 x 1.2 cm,"Unidad x Empaque: 1,000.00",Características caja master medida: 55 x 23 x 31 cm,Características caja master peso: 11,
9899,bateria auxiliar portable padol a2249 negro,batería de carga portátil de aluminio  para dispositivos móviles. capacidad de 4.000 mah con luz led e indicador de carga. incluye: cable conexión 8 pines y micro usb. presentación: caja en color blanco.,in stock,new,182.70 MXN,https://printec.mx/product/powerbank-padol/,https://www.doblevela.com/images/large/A2249_lrg.jpg,A2249 A2249.02,https://www.doblevela.com/images/large/A2249_lrg.jpg,,"negro,plata",unisex,,Furniture > Office Furniture Accessories > Desk Parts & Accessories,Aluminio,1388,PADOL,CARGADORES,182.70 MXN,2019-10-12T0:00-23:59/2019-12-31T0:00-23:59,,,,Medida: 11 x 7 x 0.9 cm,Unidad x Empaque: 100,Características caja master medida: 26 x 42 x 30 cm,Características caja master peso: 15,
9902,boligrafo plastico quim a2251 rojo,bolígrafo de plástico con función dual de puntero para dispositivos móviles y barra limpiadora para pantallas táctiles. además  cuenta en parte superior con un pequeño atomizador que se guarda en el cuerpo de la pluma que contiene líquido limpiador con capacidad de 3 ml. mecanismo retráctil.,in stock,new,12.87 MXN,https://printec.mx/product/boligrafo-quim/,https://www.doblevela.com/images/large/A2251_lrg.jpg,A2251 A2251.04,https://www.doblevela.com/images/large/A2251_lrg.jpg,,"rojo,gris",unisex,,Furniture > Office Furniture Accessories > Desk Parts & Accessories,Plástico,1083,QUIM,BOLÍGRAFOS PLÁSTICOS,12.87 MXN,2019-10-12T0:00-23:59/2019-12-31T0:00-23:59,,,,Medida: 15.2 x 2 cm,Unidad x Empaque: 500,Características caja master medida: 48 x 32 x 18 cm,Características caja master peso: 11,
9905,boligrafo plastico hexa a2252 negro,bolígrafo de plástico 6 en 1  diseño de cuerpo hexagonal que cuenta con regla de 7 cm y 3 pulgadas  nivelador y clip de metal. puntero para pantallas táctiles. incluye punta destornillador plano y de cruz  que se guarda y fija en el cuerpo de la pluma. mecanismo retráctil.,in stock,new,18.65 MXN,https://printec.mx/product/boligrafo-hexa/,https://www.doblevela.com/images/large/A2252_lrg.jpg,A2252 A2252.02,https://www.doblevela.com/images/large/A2252_lrg.jpg,,"negro,rojo,azul,plata",unisex,,Furniture > Office Furniture Accessories > Desk Parts & Accessories,Plástico,10007,HEXA,BOLÍGRAFOS PLÁSTICOS,18.65 MXN,2019-10-12T0:00-23:59/2019-12-31T0:00-23:59,,,,Medida: 15.7 x 1.2 cm,"Unidad x Empaque: 1,000.00",Características caja master medida: 38 x 33 x 24 cm,Características caja master peso: 14,
9910,cortador de manzanas apple cut a2253 verde claro,cortador de manzanas para 8 gajos con descorazonador.,in stock,new,31.24 MXN,https://printec.mx/product/cortador-apple-cut/,https://www.doblevela.com/images/large/A2253_lrg.jpg,A2253 A2253.08,https://www.doblevela.com/images/large/A2253_lrg.jpg,,verde claro,unisex,,Furniture > Office Furniture Accessories > Desk Parts & Accessories,Plástico PS/Acero Inoxidable,4739,APPLE CUT,ACCESORIOS DE COCINA,31.24 MXN,2019-10-12T0:00-23:59/2019-12-31T0:00-23:59,,,,Medida: 13.5 x 16 x 2 cm,Unidad x Empaque: 120,Características caja master medida: 46.5 x 32 x 30 cm,Características caja master peso: 6,
9911,funda hermetica pacific a2255 negro,protege su smartphone o billetera de agua  polvo y nieve. esta funda con cierre hermético y totalmente a prueba de agua  tiene una superficie fina que permite utilizar el teléfono desde el exterior.,in stock,new,13.95 MXN,https://printec.mx/product/proteccion-para-celular/,https://www.doblevela.com/images/large/A2255_lrg.jpg,A2255 A2255.02,https://www.doblevela.com/images/large/A2255_lrg.jpg,,"negro,rojo,azul",unisex,,Furniture > Office Furniture Accessories > Desk Parts & Accessories,PVC,3873,PACIFIC,ACCESORIOS PARA VIAJE,13.95 MXN,2019-10-12T0:00-23:59/2019-12-31T0:00-23:59,,,,Medida: 25 x 11 cm,Unidad x Empaque: 500,Características caja master medida: 27 x 42 x 25 cm,Características caja master peso: 12,
9915,accesorio de bolsillo chick selfie a2256 negro,accesorio de bolsillo para tomar autofotos  ideal para llevar en la bolsa o mochila. el teléfono se sujeta con facilidad. cuenta con cable para transmisión de toma que se conecta a la entrada de audio y botón de disparo. tubo expandible para mejor manejo. cordón que evita que se caiga de la mano. medida del tubo extendido: 48.8 cm. presentación: caja en color blanco.,in stock,new,37.92 MXN,https://printec.mx/product/chick-selfie/,https://www.doblevela.com/images/large/A2256_lrg.jpg,A2256 A2256.02,https://www.doblevela.com/images/large/A2256_lrg.jpg,,"negro,rojo,azul",unisex,,Furniture > Office Furniture Accessories > Desk Parts & Accessories,Metal/Plástico/Silicón,4396,CHICK SELFIE,ACCESORIOS CELULAR Y TABLET,37.92 MXN,2019-10-12T0:00-23:59/2019-12-31T0:00-23:59,,,,Medida: 15 x 5 x 3 cm MD/EXTENDIDO 60.5 cm,Unidad x Empaque: 100,Características caja master medida: 40 x 20 x 35 cm,Características caja master peso: 10,
9921,boligrafo plastico luna a2257 rojo,bolígrafo plástico de cuerpo blanco  punta cromada con clip plano en color traslúcido.,in stock,new,4.92 MXN,https://printec.mx/product/boligrafo-luna/,https://www.doblevela.com/images/large/A2257_lrg.jpg,A2257 A2257.04,https://www.doblevela.com/images/large/A2257_lrg.jpg,,rojo,unisex,,Furniture > Office Furniture Accessories > Desk Parts & Accessories,Plástico,31,LUNA,BOLÍGRAFOS PLÁSTICOS,4.92 MXN,2019-10-12T0:00-23:59/2019-12-31T0:00-23:59,,,,Medida: 14.5 x 1.1 cm,"Unidad x Empaque: 1,000.00",Características caja master medida: 50 x 31 x 20 cm,Características caja master peso: 8,
9922,lentes bicolor para sol fashion a2259 naranja,modernos lentes bicolor para sol con protector de rayos uv400.,in stock,new,21.79 MXN,https://printec.mx/product/lentes-fashion/,https://www.doblevela.com/images/large/A2259_lrg.jpg,A2259 A2259.03,https://www.doblevela.com/images/large/A2259_lrg.jpg,,"naranja,naranja,rojo,rojo,verde claro,verde claro,azul,azul",unisex,,Furniture > Office Furniture Accessories > Desk Parts & Accessories,Plástico PP,2862,FASHION,ACCESORIOS PARA VIAJE,21.79 MXN,2019-10-12T0:00-23:59/2019-12-31T0:00-23:59,,,,Medida: 4.8 x 14 x 13.3 cm,Unidad x Empaque: 300,Características caja master medida: 32 x 77 x 22 cm,Características caja master peso: 10,
9928,boligrafo plastico dra. pen a2261 blanco,bolígrafo plástico con figura de doctora en el clip. mecanismo de click.,in stock,new,6.93 MXN,https://printec.mx/product/boligrafo-dra-pen/,https://www.doblevela.com/images/large/A2261_lrg.jpg,A2261 A2261.01,https://www.doblevela.com/images/large/A2261_lrg.jpg,,blanco,unisex,,Furniture > Office Furniture Accessories > Desk Parts & Accessories,Plástico,9526,DRA.PEN,BOLÍGRAFOS PLÁSTICOS,6.93 MXN,2019-10-12T0:00-23:59/2019-12-31T0:00-23:59,,,,Medida: 14.5 x 1.5 cm,"Unidad x Empaque: 1,000.00",Características caja master medida: 48 x 31 x 20 cm,Características caja master peso: 8,
12549,cilindro acrilico snaky a2262 naranja,vaso de plástico transparente de doble pared  compartimento superior giratorio con sello hermético  banda de silicón exterior y espacio para colaciones con tapa traslúcida en color. incluye popote rígido con seguro. cap. recipiente snack 480 ml tapa 200 ml. cap. total 680 ml. *bpa free.,in stock,new,101.31 MXN,https://printec.mx/product/vaso-snaky/,https://www.doblevela.com/images/large/A2262_lrg.jpg,A2262 A2262.03,https://www.doblevela.com/images/large/A2262_lrg.jpg,,naranja,unisex,,Furniture > Office Furniture Accessories > Desk Parts & Accessories,,4,SNAKY,,101.31 MXN,2019-10-12T0:00-23:59/2019-12-31T0:00-23:59,,,,Medida: 65 x 45 x 23 cm,Unidad x Empaque: 24,Características caja master medida: 65 x 45 x 23 cm,Características caja master peso: 7 kg,
